content,Positive,Neutral,Negative,Sentiment
"看的早场刚结束剧情牵强严重混乱前期铺垫太长剧情清晰后明显让人感觉突兀演员选角没问题画面布景还算在线剧情节奏是硬伤一副好牌打的稀烂,",0.4431749,,0.5568251,negative
画面也特别细腻，,0.72539653,,0.27460347,positive
爆裂嘈杂又安静的设定巧妙音轨切换很有效地代入了主人公视角人造耳蜗段落吵到崩溃不过无声的结尾画面略感牛逼最被打动的是孩子们把手放在钢琴上感受振动大概这就是所谓的momentofstillness认可达标最佳男主提名级别对片子的制作过程充满了好奇混音师绝对值得实力加鸡腿!,0.40223278,,0.59776722,negative
但是有些打动人的地方却不在故事而在画面里，,0.47120904,,0.52879096,negative
也有点恐怖画面，,0.26924951,,0.73075049,negative
画面确实有年代感，,0.50372828,,0.49627172,positive
有几段的画面镜头风格还是唯美的，,0.55866537,,0.44133463,positive
挺好看的（ps.仅限于画面,0.70873363,,0.29126637,positive
画面是美的，,0.49946892,,0.50053108,negative
然后那个画面上的字啊，,0.46303307,,0.53696693,negative
看到哈莉和老鼠以及血管器官在一起的画面真的恶心的美的很和谐。,0.39073391,,0.60926609,negative
！画面血腥暴力却又天真烂漫，,0.27508998,,0.72491002,negative
娱乐性和画面观赏性都很好的片子，,0.72082912,,0.27917088,positive
半星给构图和画面，,0.44795898,,0.55204102,negative
画面华丽而夸张，,0.53114191,,0.46885809,positive
但问题片中同时也有无双画面及根本是玄幻的设定，,0.52186065,,0.47813935,positive
成为一堆堆废的画面，,0.27546568,,0.72453432,negative
蹩脚台词+PPT画面+三国经典桥段，,0.61608309,,0.38391691,positive
如果你怀念电声摇滚配古装战斗的画面，,0.43507877,,0.56492123,negative
电影需要用剧本、画面、表演去说服观众，,0.54042813,,0.45957187,positive
主要是看导演如何构思画面去实践催眠师催眠的方法和空间，,0.50428048,,0.49571952,positive
一个画面就想糊弄观众，,0.33449057,,0.66550943,negative
情感均渗透进了画面与人物，,0.65875904,,0.34124096,positive
声音、画面的信息量等等之处表现出了导演的电影功底。,0.56223452,,0.43776548,positive
喜欢火车逼仄空间里三个人的打闹...太多这样的画面让我们在压抑的氛围中得以喘息。,0.41632849,,0.58367151,negative
烟盒…画面承接还算流畅，,0.73008371,,0.26991629,positive
#36.FFT#在叙事/画面/结构上都下了更大工夫更柔和/隐蔽（四两拨千斤）的解构前几作探寻生活中敏锐闪光点的执念这里仍没放弃竟还致敬了一把老福特这是最好的波蓝波宇,0.43064543,,0.56935457,negative
整体画面、演员表情好。,0.68379239,,0.31620761,positive
片尾桥上摄影机的毁坏意味着在全片调色铅黄的画面和黑白胶片纪实的双重暧昧中最终导向了历史被重新叙事的前者，,0.38388403,,0.61611597,negative
用画面重现历史，,0.44346024,,0.55653976,negative
当画面切到四行仓库时，,0.42007327,,0.57992673,negative
爱国情怀被眼前的壮举所触动、催发；而当画面转移到租界，,0.47544648,,0.52455352,negative
每个画面都很讲画面构成和明暗关系，,0.49478924,,0.50521076,negative
再多的字幕再精致的画面和音效都无法掩盖这个事实带来的憋屈和悲愤。,0.3190279,,0.6809721,negative
观众情绪很难落到具体人物上而只是被激昂的配乐和画面填充感官，,0.47117149,,0.52882851,negative
原本就被接连不断的战争画面冲得七零八落的情绪还要分一些在这些人物上，,0.31701448,,0.68298552,negative
我觉得某些人因为国民党的旗帜画面不清楚没特写就否定整部电影，,0.36263319,,0.63736681,negative
况且又是用这么令人心旷神怡的《生命之树》式风格的画面来讲述的回忆，,0.55825534,,0.44174466,positive
这样的画面是北欧独有的。,0.49590132,,0.50409868,negative
比较晦涩但画面真是极美，,0.68894801,,0.31105199,positive
快速的镜头切换加画面的快放加配乐加暴风雨前的自然景象，,0.42531578,,0.57468422,negative
画面很美，,0.72999184,,0.27000816,positive
摄影构图、画面内容、KasparKaae带有一些现代感的配乐和音效都不时完全融合在一起，,0.65453706,,0.34546294,positive
画面非常细腻精准，,0.71699401,,0.28300599,positive
用声音碎片唤起记忆画面的手法并不少见，,0.41659619,,0.58340381,negative
影片画面处理很艺术，,0.54943484,,0.45056516,positive
音乐结合画面运用特别赞，,0.72739473,,0.27260527,positive
画面干净有质感，,0.59836429,,0.40163571,positive
没想到偷马真的是指偷情[doge]摄影画面着实很美，,0.70272599,,0.29727401,positive
最后的士郎和绮礼一边打架一边吐出一大堆匪夷所思的道理真的让人看着一头雾水…但是战斗画面依然很棒,0.5679492,,0.4320508,positive
画面是真牛，,0.57454136,,0.42545864,positive
后面的战斗画面很精彩，,0.51420557,,0.48579443,positive
战斗动作画面非常有张力令人惊叹，,0.53075607,,0.46924393,positive
音乐和画面表现力都很华丽，,0.61200693,,0.38799307,positive
中远景的时候画面里人物比例失调线条粗糙和近景特写时细节精细逼真魔法特效3D闪瞎真的让人有点出戏，,0.51174982,,0.48825018,positive
打斗画面挺好的，,0.72829699,,0.27170301,positive
节奏、情绪、画面、配乐、剪辑……,0.58041121,,0.41958879,positive
现实与回忆之间闪回的画面过于杂乱与频繁（以至于让人头晕），,0.35663583,,0.64336417,negative
把每个画面的戏剧性搞起来，,0.50599566,,0.49400434,positive
画面倒是过得去，,0.45181882,,0.54818118,negative
但有些切换画面还是显得突兀和不自然。,0.47942147,,0.52057853,negative
没有特别激烈的动作画面，,0.55960297,,0.44039703,positive
语言完全在没有位移的画面下发生，,0.46969275,,0.53030725,negative
故事画面感较差，,0.269212,,0.730788,negative
虽然画面阴郁，,0.38305615,,0.61694385,negative
画面背景如同景片，,0.61031912,,0.38968088,positive
画面、演员、节奏都很好。,0.72633014,,0.27366986,positive
片子画面一直都是这么的明亮》。,0.60499207,,0.39500793,positive
甚至在最后两名军官随航母缓缓沉没的画面，,0.34359926,,0.65640074,negative
就来上一轮战争教科书PPT画面。,0.51904922,,0.48095078,positive
廉价的CG画面，,0.65529846,,0.34470154,positive
影片在它的一亿左右的预算下已经做到特效画面的最大程度了，,0.39769941,,0.60230059,negative
画面伤眼，,0.27312385,,0.72687615,negative
歌和画面仿佛是两条平行线，,0.43029901,,0.56970099,negative
在呈现画面上甚至有看马达加斯加/狮子王的熟悉套路，,0.41772629,,0.58227371,negative
画面太美不敢看，,0.64788482,,0.35211518,positive
无论是画面调度，,0.49419241,,0.50580759,negative
但是却无人观看的画面，,0.35631111,,0.64368889,negative
但至少《多力特》还有画面CG特效可看，,0.59994436,,0.40005564,positive
其实光是这个片名和开头美国航母的画面，,0.46077879,,0.53922121,negative
就一个画面结束，,0.43017154,,0.56982846,negative
有的只有一个画面。,0.47608502,,0.52391498,negative
从画面到音乐，,0.45972685,,0.54027315,negative
画面给我特别厚实舒服的感觉。,0.72894687,,0.27105313,positive
画面景别和故事板都如出一辙，,0.55762539,,0.44237461,positive
我居然在影院被最后感人的出逃画面给逗笑了，,0.46993084,,0.53006916,negative
动作画面更出彩。,0.54454768,,0.45545232,positive
画面和妖怪的设计真的还是很有想法的，,0.62587867,,0.37412133,positive
画面粗糙，,0.27097239,,0.72902761,negative
这画面整个劣质的3D网游虽说之前的哪吒还有大圣什么的我也没get到哪里好看但这几年看下来也真的大圣疲劳了,0.50483323,,0.49516677,positive
画面，,0.4784108,,0.5215892,negative
总体画面就很一般的那种了。,0.50299693,,0.49700307,positive
部分画面让我眼前一亮。,0.56029179,,0.43970821,positive
画面是真心不错，,0.73056466,,0.26943534,positive
这年头再差的渲染器也不至于渲出这般画面，,0.27821769,,0.72178231,negative
导演太蠢了剧情太幼了..画面人物配乐本来都挺好..BOSS出场跟现代妖怪一样..咋设计的？,0.4474324,,0.5525676,negative
画面不错，,0.73075286,,0.26924714,positive
画面不错，,0.73075286,,0.26924714,positive
画面，,0.4784108,,0.5215892,negative
画面场景7分，,0.50334326,,0.49665674,positive
比较有亮点的几个妖怪形象还只有几秒的画面，,0.43529875,,0.56470125,negative
师徒几人形象设计和画面流畅都还行，,0.71199027,,0.28800973,positive
因为造型原因以为跟大圣归来有点关系结果发现并没有剧情改编没创意画面也不出彩有的台词过于白目,0.42622468,,0.57377532,negative
画面也挺美。,0.73039396,,0.26960604,positive
画面靓丽，,0.6332645,,0.3667355,positive
最后片尾的二维画面比正片的3D更可爱且完全就是迪士尼设定集里的人设画风啊！,0.55729288,,0.44270712,positive
但是画面差了一截，,0.27959291,,0.72040709,negative
画面有的时候看起来像游戏，,0.37474877,,0.62525123,negative
画面质感不够细致，,0.51587462,,0.48412538,positive
马利克用他独特的唯美画面及“碎片化剪辑”，,0.4997108,,0.5002892,negative
光影视听层次之丰富、广角仰摄画面之开阔，,0.62757644,,0.37242356,positive
最后被判死刑这件事通过大量诗意的旁白、唯美的画面，,0.46306779,,0.53693221,negative
可是使用镜头的方式与镜头中的画面并不匹配，,0.3299594,,0.6700406,negative
画面与内核也是不相称的，,0.46710888,,0.53289112,negative
画面畸变都是来的恰到好处。,0.43908567,,0.56091433,negative
画面内在的诗性连接很大程度上被情节取消了，,0.45278986,,0.54721014,negative
并且跟画面关系并没有直接的关系，,0.3087445,,0.6912555,negative
导致画面与声响完全丧失了回响余地。,0.36239343,,0.63760657,negative
镜头画面的情绪和人物环境的情绪接近一体，,0.48674521,,0.51325479,negative
但尽收眼底的每一帧画面又无比轻盈，,0.52616928,,0.47383072,positive
动荡不安的画面中一遍遍拍摄纳粹军官殴打弗拉茨的场景，,0.41928732,,0.58071268,negative
画面与内核不相称，,0.45256455,,0.54743545,negative
通过广角镜头似乎更能窥探到人物内心状态呈现出一种外化且向内的状态或许不同平常的画面展现能够捕捉到其他什么眼睛不易察觉的东西//故事与画面往两个方向发展出一种莫名的割裂感诗意又闲散//人如蝇虫一样渺小且趋光隐秘地生存于世间//想读艾略特,0.51824298,,0.48175702,positive
＃Cannes2019主竞赛(3分)镜头画面随着人物内心的变化而切换，,0.48943522,,0.51056478,negative
三个小时精美的画面，,0.54786762,,0.45213238,positive
画面很难受，,0.26902021,,0.73097979,negative
画面真的好美，,0.73095237,,0.26904763,positive
从电影的第一个画面，,0.37027041,,0.62972959,negative
人物和背景画面格格不入，,0.43945979,,0.56054021,negative
从画面到配乐，,0.42062438,,0.57937562,negative
而是烧钱用画面，,0.46545769,,0.53454231,negative
路阳和雷佳音、杨幂、董子健等这些演员用特效、用演技把这个本子想呈现的画面给具象化了。,0.54285412,,0.45714588,positive
并且画面处理和特效设计都十分强，,0.52642493,,0.47357507,positive
画面很有张力，,0.50652681,,0.49347319,positive
画面质感不错，,0.72590645,,0.27409355,positive
画面质感非常棒，,0.73099991,,0.26900009,positive
也就是一些画面特效做的还算可以。,0.70583279,,0.29416721,positive
画面很震撼！,0.58184558,,0.41815442,positive
这画面我以为是09年的片，,0.3058776,,0.6941224,negative
但不看剧情光看画面你还能勉强看得进去。,0.40605841,,0.59394159,negative
部分画面还不错。,0.72924821,,0.27075179,positive
被爆头的植物人的画面，,0.46446406,,0.53553594,negative
能称得上有些邪气的画面一只手都数得过来。,0.4331428,,0.5668572,negative
有很多失焦的画面会让你有一种旁观者的模糊感，,0.38949867,,0.61050133,negative
但故事讲圆了画面也精美起码是值3星的吸盘魔偶那段精彩得拍案叫绝。,0.66610984,,0.33389016,positive
画面细节效果一流，,0.72729598,,0.27270402,positive
如今其余动画公司在画面上也就「够用就行」。,0.39503391,,0.60496609,negative
看似不期而遇的画面和瞬间响起的配乐一同呈现出很强的舞台效果，,0.67443523,,0.32556477,positive
精致的画面，,0.59031238,,0.40968762,positive
