content,Positive,Neutral,Negative,Sentiment
没有太get导演想表达什么，,0.37991112,,0.62008888,negative
可是您挑剧本或者挑导演时要注意点啊，,0.44745348,,0.55254652,negative
这种意识流导演很容易把电影给玩脱了，,0.44654863,,0.55345137,negative
一旦导演准备开始扯淡顺带插播MV就拉成宽屏，,0.54949565,,0.45050435,positive
但导演显然并不满足。,0.31962649,,0.68037351,negative
《冰雪暴》导演+娜塔莉波曼的组合，,0.50070227,,0.49929773,positive
但导演全程游离，,0.5036479,,0.4963521,positive
导演试图用着视觉方面的新奇体验掩盖对人物内心描绘的不足，,0.563633,,0.436367,positive
若如今导演塑造人物只需要把他们弄成简单无脑的复读机来体现出内心的动荡，,0.47341179,,0.52658821,negative
只是导演用来炫技装逼的工具罢了，,0.43330329,,0.56669671,negative
但遗憾的是导演的镜头从未松弛，,0.33813579,,0.66186421,negative
但是导演这个表现手法太意识流了吧！,0.41926606,,0.58073394,negative
导演学会到了那些廉价的动作戏桥段，,0.65990351,,0.34009649,positive
导演又把魔爪伸向了中国了，,0.53708552,,0.46291448,positive
（作为芬兰导演倒也可以理解）。,0.72842476,,0.27157524,positive
这次导演估计怕惹太多麻烦把黑亚洲独裁那部分基本都不敢露出正脸。,0.4104826,,0.5895174,negative
作为导演，,0.50036685,,0.49963315,positive
导演一定是个安卓用户，,0.50107885,,0.49892115,positive
半成品吧~如果第一部尚可称赞导演的想象力，,0.70672358,,0.29327642,positive
导演没换啊，,0.48413497,,0.51586503,negative
这导演属实不行。,0.45523271,,0.54476729,negative
整体故事框架我认为导演在模仿美队2，,0.45078739,,0.54921261,negative
导演的镜头语言十分突出，,0.51439778,,0.48560222,positive
还有让女性导演讲述girlshelpgirls的女权东风，,0.55779847,,0.44220153,positive
特别是屎一样的前半段以往单人片要么立角色（如铁人雷神系列&惊队奇异博士美队1）要么讲故事（美队23）但这部导演急于在一部超英商业片里加上自己的表达，,0.62615057,,0.37384943,positive
这或许也正是导演所擅长的部分。,0.51803426,,0.48196574,positive
导演的动作戏拍法调度有待改进。,0.67504225,,0.32495775,positive
所以多一星给导演和演员。,0.30990612,,0.69009388,negative
漫威的特效组剧情组导演组全都经费欠缺,0.48211656,,0.51788344,negative
导演要和谁比呢，,0.5028299,,0.4971701,positive
两位女导演都没导过这种工业化的超英片子，,0.47094254,,0.52905746,negative
如果单靠这种商业素人导演一人之力是拍不出来的，,0.41843246,,0.58156754,negative
所以导演比的还是价值观，,0.50306519,,0.49693481,positive
至于那个小儿子还有编剧和导演我的建议是加入布鲁克林篮网,0.57598261,,0.42401739,positive
看得出导演想把这个电影拍的有趣，,0.58850772,,0.41149228,positive
可惜导演编剧只想草草了事，,0.29094418,,0.70905582,negative
好莱坞每个导演都在作品里夹带私货，,0.64635498,,0.35364502,positive
东木是美国导演伊斯特伍德中国影迷在网上的称呼，,0.38842463,,0.61157537,negative
本片是东木导演89岁时新拍的电影，,0.54211428,,0.45788572,positive
给大我一轮的老导演赞一句：奥利给！,0.72031065,,0.27968935,positive
导演工作完成的如此轻松。,0.68230657,,0.31769343,positive
完全是这样一位右翼的杰出导演才会有的笔触。,0.49722616,,0.50277384,negative
可以想象这个本子交给韩国商业片导演或者文牧野们会呈现成什么样吗？,0.63244488,,0.36755512,positive
因为还有东木这样的导演，,0.52909963,,0.47090037,positive
“骡子”自我正义感的情绪延伸到理查猪儿的形象更像是导演态度的一种投影，,0.44702097,,0.55297903,negative
伊斯特伍德（团队）是古典好莱坞电影制片厂工业留下的最后一位职业导演（团队）。,0.66405556,,0.33594444,positive
东木这样年纪的导演，,0.50225097,,0.49774903,positive
导演的立场反应为对待不同媒介影像的态度，,0.382706,,0.617294,negative
什么时候影评人开始根据导演的政治立场来花式附会电影了？,0.55456396,,0.44543604,positive
然后逃离这儿…再次确认导演没什么才华，,0.36290848,,0.63709152,negative
老牛仔导演将一个左翼好莱坞刻薄嘲笑或是选择性忽略的群体代表拍得有血有肉让人共情，,0.48962518,,0.51037482,negative
但是导演根本不在乎，,0.28192621,,0.71807379,negative
这也许就是为什么东木是我最喜欢的导演之一。,0.70249429,,0.29750571,positive
明白导演想让观众看到一个小男孩成长为一个战士的蜕变，,0.44571076,,0.55428924,negative
一看就是林超贤导演的手笔。,0.61518479,,0.38481521,positive
陈凯歌加徐克加林超贤三大导演化身迈克尔•贝，,0.61321749,,0.38678251,positive
无论是多位导演联合执导的局面，,0.39872647,,0.60127353,negative
希望导演们能够结合好“花部”与“雅部”，,0.56063435,,0.43936565,positive
没想到国内战争片的天花板居然是拍喜剧出身的冯小刚导演。,0.61369305,,0.38630695,positive
陈凯歌导演不该是这个水平，,0.41388904,,0.58611096,negative
导演也是属实厉害。,0.59114129,,0.40885871,positive
后来一看导演有谁，,0.49990331,,0.50009669,negative
中国就没导演会拍战争戏吗？,0.50623344,,0.49376656,positive
三大导演齐上阵，,0.54214012,,0.45785988,positive
三大导演陈凯歌、徐克、林超贤，,0.53445197,,0.46554803,positive
我真的可以看到导演和演员对这部电影的用心，,0.66263559,,0.33736441,positive
但是你确实是给超贤导演和徐克导演拖后腿了，,0.59114863,,0.40885137,positive
三个导演有在互相补足，,0.53104614,,0.46895386,positive
或许不该找三个人来导演。,0.49770989,,0.50229011,negative
陈凯歌不愧是去竞选奥运开幕式导演能朗诵《闻官军收河南河北》的人，,0.71395687,,0.28604313,positive
应该是凯歌导演拍的，,0.65493248,,0.34506752,positive
导演都想不明白为什么能赢，,0.35966931,,0.64033069,negative
三位导演，,0.50282928,,0.49717072,positive
三个导演的风格不是很统一。,0.50609314,,0.49390686,positive
这也是联合导演造成的通病，,0.46132367,,0.53867633,negative
香港导演们，,0.60220579,,0.39779421,positive
这导演绝了！,0.55327299,,0.44672701,positive
看得出导演和演员投入了巨大的心力，,0.52227326,,0.47772674,positive
可能导演想在下一部展现近乎绝望的战场和更惨烈的牺牲。,0.35894353,,0.64105647,negative
三个导演各拍一部分，,0.51547771,,0.48452229,positive
最喜欢的两个场景1.七连第一次遇到美军在石头上静静趴着2.雷公带领炮连小分队在山坡伏击美军增援部队回头看看是哪一位导演出手。,0.62066805,,0.37933195,positive
三位导演的风格很好的融合在一起，,0.72628624,,0.27371376,positive
同样是三个导演小组，,0.49356902,,0.50643098,negative
不知道是不是陈凯歌导演的作用，,0.56865672,,0.43134328,positive
三个导演融合的还行，,0.6777463,,0.3222537,positive
。伽椰子和俊雄不会放过导演的,0.613317,,0.386683,positive
没想到这么无聊..咒怨里惊吓的点导演一个到没get到，,0.2841885,,0.7158115,negative
导演把“咒怨”的东西从里到外换了个遍仅仅是用片头的伽椰子一现告诉你这部电影属于“咒怨”，,0.30441137,,0.69558863,negative
90后导演尼古拉斯佩谢16年《母亲的双眼》，,0.53354571,,0.46645429,positive
这一部换非亚洲导演这对怨鬼的审美直接美式三流化，,0.45536171,,0.54463829,negative
美国导演对日式恐怖的理解基本没有，,0.2859326,,0.7140674,negative
因为有老版蜘蛛侠三部曲导演萨姆莱米加持，,0.53247172,,0.46752828,positive
导演你的良心不会痛吗？,0.30337524,,0.69662476,negative
导演真对得起你的名字，,0.61188161,,0.38811839,positive
话说导演好年轻。,0.68414354,,0.31585646,positive
但这傻逼导演真是太来气了，,0.26978138,,0.73021862,negative
导演尼古拉斯·佩谢在《母亲的双眼》中曾展现过的良好视听素养，,0.62691118,,0.37308882,positive
06年的美版咒怨因为导演是日本人，,0.33538254,,0.66461746,negative
导演前作那两部我都很喜欢啊！,0.73023445,,0.26976555,positive
很多廉价无趣的jumpscare和bodyhorror导演也不聪明不自己吐槽制造笑点翻拍唯一恐怖之处就是打破了我童年安全机制理论：鬼都在日本不会出国,0.419739,,0.580261,negative
虽然本作导演已经极力模仿清水崇的多维时间共进叙事了，,0.49465415,,0.50534585,negative
提前谢过各位导演啦！,0.72307937,,0.27692063,positive
一重是导演的现代。,0.50280145,,0.49719855,positive
但导演所要表现出来的历史与永恒的关系，,0.41270726,,0.58729274,negative
导演想要传达的观点是宏大，,0.62429212,,0.37570788,positive
感觉导演也hold不住了,0.37092552,,0.62907448,negative
竟然是84年的小哥导演，,0.49409032,,0.50590968,negative
导演试着从biggerpicture来讲，,0.61047839,,0.38952161,positive
不知道导演想表达什么，,0.39316356,,0.60683644,negative
要么就是导演真的在胡乱拍。,0.48086045,,0.51913955,negative
有个短评说强烈安利中国导演拍梁林1937年发现五台山佛光寺。,0.48442064,,0.51557936,negative
导演把历史缩小到具体的一小片土地一个人物一次对话里，,0.45705527,,0.54294473,negative
可惜导演能力太普通后面明显掉了下来，,0.35001761,,0.64998239,negative
导演挺有风格的，,0.68466693,,0.31533307,positive
这个导演是块宝！,0.68576272,,0.31423728,positive
但导演不愧是拍过《你好旧时光》的导演，,0.72741494,,0.27258506,positive
想问问导演知道吕追到凌有多不容易么，,0.4448318,,0.5551682,negative
想问问导演知道吕跟罗在咖啡馆对话时吕势必要带走凌的坚定么，,0.56725719,,0.43274281,positive
想问问导演知道吕得知凌要跟别人结婚时有多无助和自闭么。,0.38707553,,0.61292447,negative
导演你来拍我的故事吧，,0.48555844,,0.51444156,negative
有点浪费了导演、演员甚至整个团队。,0.30095083,,0.69904917,negative
好在导演工地和演员演技都撑起了后面的剧情，,0.50207515,,0.49792485,positive
但也只是让沙漠证明了自己是一个合格的MV导演。,0.50794761,,0.49205239,positive
概括起来就是烂项目普信小聪明导演和编剧以及好摄影。,0.61550494,,0.38449506,positive
其实本来预期是半个好导演的，,0.51275673,,0.48724327,positive
结果没想到导演究极厌女，,0.37550992,,0.62449008,negative
感觉还是导演自我定位不清晰，,0.62549636,,0.37450364,positive
拍这部电影到底是拍给观众看还是拍给电影学院老师师弟师妹看呢导演？,0.51910803,,0.48089197,positive
导演好，,0.72490438,,0.27509562,positive
毕竟是一个男作者男导演拍的纯男性视角的东西，,0.4730732,,0.5269268,negative
导演也有想法，,0.50657343,,0.49342657,positive
导演真的不错，,0.73095911,,0.26904089,positive
沙漠导演还是有想法得，,0.52028109,,0.47971891,positive
如果不是张婧仪被导演拍的挺好看的真是一星也不想给。,0.29096701,,0.70903299,negative
倒是导演挺尽力了，,0.68717734,,0.31282266,positive
这个导演有两把刷子，,0.54696942,,0.45303058,positive
导演牛逼屈楚萧啃鸡腿和啃煎饼两段演得可以,0.59996524,,0.40003476,positive
故事4分导演8分,0.50898954,,0.49101046,positive
或者说导演没有把真实感表现出来。,0.51796358,,0.48203642,positive
导演并没有理解到当年帖子给人带来的感动点在哪。,0.68435438,,0.31564562,positive
导演并没有进步,0.51038825,,0.48961175,positive
可能是没有有才华的编剧和导演了吧！,0.49144825,,0.50855175,negative
导演将所有重要的舞台都交还给真正的主角：影片中的哥斯拉不再隐匿于迷雾与夜色中，,0.44332508,,0.55667492,negative
就像导演先带着你进了历史博物馆，,0.49403183,,0.50596817,negative
爱上导演Michael了。,0.72776784,,0.27223216,positive
真该让某位扎姓导演好好看看；5.根据片尾彩蛋，,0.52367841,,0.47632159,positive
能让我原谅它文戏的多处尬点和导演调度的紧缩，,0.47530873,,0.52469127,negative
导演功力真的是稀烂，,0.41805925,,0.58194075,negative
这一部换了导演以后在剧本上强加了好多无聊的人类故事线，,0.3088435,,0.6911565,negative
但这导演调度动作的场面极其差劲，,0.29275626,,0.70724374,negative
