content,Positive,Neutral,Negative,Sentiment
头尾音乐很有特点。,0.67012383,,0.32987617,positive
音乐结合画面运用特别赞，,0.72739473,,0.27260527,positive
音乐也不错，,0.73104488,,0.26895512,positive
导演对摄影、音乐、音效的标准和要求堪称固执，,0.51687418,,0.48312582,positive
梶浦和aimer的音乐依然优秀，,0.66458808,,0.33541192,positive
也就梶浦的音乐了。,0.46567797,,0.53432203,negative
作为完结篇大场面是比之前的两部多了许多…士郎archer上身战berserker那一段很不错后面saber和rider的对打也是超赞的而樱的那几段反而显得有点匆忙草率…虽然剧场版音乐也是尾浦由纪但是我真的没什么感觉尾浦由纪在我眼里的巅峰还是tsubasa和fate/zero…aimer也没有大家吹的那么神奇音乐方面我是特别的失望。,0.64057095,,0.35942905,positive
片头完后黑幕降下麻婆在inearlyspring音乐中念着旁白登场，,0.57251048,,0.42748952,positive
音乐和画面表现力都很华丽，,0.61200693,,0.38799307,positive
音乐出色，,0.61338247,,0.38661753,positive
这部的音乐好好听。,0.65075722,,0.34924278,positive
那些在电影院哄堂大笑以及在影评里说瞎了眼的全都是没看过音乐剧的，,0.41681694,,0.58318306,negative
我去看音乐剧我都要吐槽歌难听，,0.2821138,,0.7178862,negative
至于剧情和音乐，,0.46952653,,0.53047347,negative
cats这种就好好留给音乐剧不行么？,0.29266251,,0.70733749,negative
毫无间隔的音乐轰炸搭配令人惊悚的特效设计，,0.37204299,,0.62795701,negative
情节就很无聊（本来音乐剧的情节性就不强）特效和演员辛苦了。,0.54048235,,0.45951765,positive
依然还是一部音乐剧。,0.50050391,,0.49949609,positive
就一部音乐剧来评分，,0.48982547,,0.51017453,negative
一直以来都很喜欢这部音乐剧，,0.73062087,,0.26937913,positive
这样一部经典音乐剧的精致重现，,0.69152026,,0.30847974,positive
要么对这部音乐剧就是完全没了解的人。,0.44202756,,0.55797244,negative
始终觉得猫是一部失败的音乐剧、它没有任何剧情可言、只是所有的猫轮流登场、然后集体谢幕。,0.3324234,,0.6675766,negative
向另一边伟大的的音乐剧《猫》的主创道个歉和解释下。,0.57369883,,0.42630117,positive
像一部劣质的3D游戏宣传片；所有原音乐剧舞台上真实与荒诞碰撞下的魅力烟消云散，,0.5202013,,0.4797987,positive
"是音乐剧铁粉太多了么,",0.4929826,,0.5070174,negative
由于对剧里音乐记忆比较深才想重温下。,0.55383322,,0.44616678,positive
没空看音乐剧听听81版原声带也行,0.49728497,,0.50271503,negative
音乐剧本来就没什么剧情，,0.47807181,,0.52192819,negative
虽然原版音乐剧剧情是弱项，,0.4811717,,0.5188283,negative
主要是音乐歌舞。,0.520206,,0.479794,positive
反正也和音乐剧一样没什么剧情可言。,0.46635049,,0.53364951,negative
但和原版音乐剧比还是有点距离。,0.5015594,,0.4984406,positive
可至少音乐是能听甚至好听的，,0.5634736,,0.4365264,positive
从小到大看起来的音乐剧拍了电影相似度85%并不值得被全网diss。,0.43603032,,0.56396968,negative
可能没看过音乐剧的一直接看到特效的耳朵尾巴接受无能也就算了。,0.33926802,,0.66073198,negative
即使是众歌手撑场那也比不上原版音乐剧的感觉这就不适合拍电影JH的memory真的弱爆了都比不上她自己的歌,0.41516842,,0.58483158,negative
成功令观客对猫咪、歌曲、舞蹈、音乐剧、电影等各种艺术表现形式产生阴影。,0.6385725,,0.3614275,positive
相比之下本片最大硬伤在于将只适合以音乐剧形式呈现的艺术拍成一部四不像电影，,0.51435786,,0.48564214,positive
音乐电影连OST都做得这么让人反胃是什么水平？,0.3079127,,0.6920873,negative
他觉得把音乐剧换个高端的布景用摄影机拍一遍就叫电影了，,0.64962805,,0.35037195,positive
为什么原版能成为音乐剧史经典？,0.53225445,,0.46774555,positive
单看音乐就一般，,0.27082628,,0.72917372,negative
音乐剧影视化还是相当有难度，,0.5006542,,0.4993458,positive
音乐剧爱好者表示就还好啊…,0.63324358,,0.36675642,positive
就听听音乐，,0.48980738,,0.51019262,negative
韦伯音乐和原作诗词基础在那里，,0.49864428,,0.50135572,negative
电影版问题在于《猫》故事和音乐是典雅活泼的，,0.53381176,,0.46618824,positive
两星给特效工作人员和音乐舞蹈，,0.67279617,,0.32720383,positive
事实证明音乐剧改编的风险不亚于重拍经典！,0.59811416,,0.40188584,positive
本片最大的一个问题是：导演没有想清楚一个问题——音乐剧已经如此优秀而经典了，,0.62153773,,0.37846227,positive
所以本片最令人难受的是：音乐剧不是音乐剧，,0.31123322,,0.68876678,negative
本来我对《Cats》这种没啥情节的音乐剧就不够有爱，,0.49302687,,0.50697313,negative
本身情节也是这部音乐剧的弱项，,0.48358627,,0.51641373,negative
而且这部跟汤姆·霍珀上一部音乐剧改编的《悲惨世界》也有同样的一个毛病，,0.31256597,,0.68743403,negative
叙事节奏也是根据音乐剧的节奏来的。,0.48170365,,0.51829635,negative
腿和身体一直随着音乐各种摆动哈哈哈当Memory这首经典歌曲唱起来的时候又夺走了我的眼泪...我可能真的是过分的热爱歌舞片了！,0.52625292,,0.47374708,positive
tomhooper真的就当成音乐剧而非电影来拍了，,0.56800744,,0.43199256,positive
可音乐剧那么优秀，,0.72828677,,0.27171323,positive
汤姆霍伯必须给原版音乐剧的全体主创道歉+磕头，,0.44463613,,0.55536387,negative
音乐剧的造型不也是大概这个方向。,0.47020851,,0.52979149,negative
在音乐剧欢快的BGM中，,0.71164461,,0.28835539,positive
最后要是再来一遍JellicleSongs就好啦（不过作为一位音乐剧狂热爱好者，,0.65949721,,0.34050279,positive
说到底一年能有一部大制作音乐剧就很满足了，,0.66753107,,0.33246893,positive
白瞎了里面的音乐。,0.37168649,,0.62831351,negative
一直是Cats音乐剧黑，,0.4105588,,0.5894412,negative
还是去看百老汇音乐剧录音带比较好！,0.69182223,,0.30817777,positive
毕竟是这样一部承载了太多人对于音乐剧的爱的作品被如此的对待，,0.50072248,,0.49927752,positive
就算我这样的铁杆音乐剧迷都洗不了……,0.48036225,,0.51963775,negative
。以猫在音乐剧界的地位，,0.46753135,,0.53246865,negative
我觉得这个改编很好的还原了音乐剧的精神，,0.69253322,,0.30746678,positive
虽然我对其中部分音乐的改编不甚满意（比如两只盗贼猫一段，,0.58380369,,0.41619631,positive
也没有什么评价.但是九龙不败的音乐还有某些戏简直是灾难现场，,0.39760823,,0.60239177,negative
莫名其妙的音乐，,0.35424225,,0.64575775,negative
从画面到音乐，,0.45972685,,0.54027315,negative
而且让我突然真切意识到电影音乐口味根本不重要（虽然小朋友喜欢古典乐还是略瘆人）。,0.71568435,,0.28431565,positive
音乐配的也恰到好处，,0.71681879,,0.28318121,positive
背景音乐配的是有点喜感。,0.51397152,,0.48602848,positive
背景音乐，,0.49787042,,0.50212958,negative
..两星敬动画制作师和音乐音效......,0.65955274,,0.34044726,positive
JamesNewtonHoward的配乐完全不输片中出现的古典音乐。,0.63607373,,0.36392627,positive
JamesNewtonHoward音乐出息了。,0.69791468,,0.30208532,positive
洛杉矶的音乐派对，,0.51689352,,0.48310648,positive
.于是光影声响和音乐融合成了诗，,0.65173719,,0.34826281,positive
音乐像载舟之水，,0.47485617,,0.52514383,negative
然后导演也对场景音乐太不讲究了，,0.45937784,,0.54062216,negative
音乐好，,0.70931613,,0.29068387,positive
制毒要音乐和舞蹈，,0.48155589,,0.51844411,negative
采取音乐剧形式的剧情片，,0.45325117,,0.54674883,negative
这也许就是舞台音乐剧和音乐剧形式电影的壁垒，,0.51202032,,0.48797968,positive
剧情片音乐剧互融的各种寡淡浓香的尝试，,0.57897527,,0.42102473,positive
音乐的轻佻和套路让人无法自欺。,0.31186313,,0.68813687,negative
音乐、哥特式人物和场面塑形皆是点到为止，,0.52642249,,0.47357751,positive
卡拉克斯力图打破音乐剧、脱口秀与电影的边界（一如首尾的导演/演员露面邀请观众屏住呼吸地全情投入，,0.50177232,,0.49822768,positive
导演又明显承续上了好莱坞黄金时代晚期的整合式歌舞片传统（“生活即音乐”），,0.65129007,,0.34870993,positive
玩脱了...哪怕卡拉克斯都无法突破音乐剧和电影结合的那种毒性~,0.33257683,,0.66742317,negative
如同在夜店中被音乐支配着晃动，,0.62248098,,0.37751902,positive
《安妮特》却呈现了演员的躯体在类型（音乐剧、喜剧、美国电影）中绝望地被使唤起舞、自我嘲讽，,0.4961722,,0.5038278,negative
成为人的Annette她拥有着宣称不再是音乐剧、不再是喜剧的情感，,0.4848257,,0.5151743,negative
音乐方面与其说像桑德海姆，,0.38644637,,0.61355363,negative
音乐剧开演：-男人~他的单口相声能把人笑死~哈~他真杀人了~-女人~她总在歌剧里死亡、鞠躬~不~她真的死了~-孩子~父亲的摇钱树~母亲的复仇毒~她是被角力、操纵的提线木偶~啊~她不再歌唱~她活了~-灯笼~Goodnightoneandall~电影结束。,0.52259181,,0.47740819,positive
舞台上的歌舞被置于音乐剧电影中，,0.63490267,,0.36509733,positive
恰好很符合歌剧/音乐剧的表现形式，,0.65102051,,0.34897949,positive
放大的视觉体验和繁复的音乐贡献眼花缭乱的观影体验，,0.52942826,,0.47057174,positive
卡拉克斯说：时间、空间、音乐，,0.49803195,,0.50196805,negative
卡拉克斯被过于明确的故事和音乐限制住了。,0.42006367,,0.57993633,negative
我没有从《安妮特》里看出比《新桥恋人》更纯粹的音乐性，,0.50789847,,0.49210153,positive
场面调度和音乐的引领确乎带来一丝生气，,0.40353598,,0.59646402,negative
音乐剧也好，,0.60134309,,0.39865691,positive
甚至让人怀疑卡拉克斯到底是不是真的喜欢音乐剧，,0.27546687,,0.72453313,negative
音乐成为载体充盈地填满了每一个情绪点，,0.64630233,,0.35369767,positive
1.说音乐不好听的只能说人类的悲欢不相通，,0.27773633,,0.72226367,negative
明明唱得很烂还有无穷的Bravo；演出以外的歌就如同现在的主流音乐剧，,0.46431137,,0.53568863,negative
这种不好听恰恰在形式上完成了一个重要的表述—音乐之死。,0.30905681,,0.69094319,negative
音乐死了。,0.29892217,,0.70107783,negative
从片中大量的绿色舞蹈性肢体对音乐的依赖对观众的挑衅还有标志性的移动长镜头这无疑是的但作为一个刷完卡拉克斯电影的影迷很难相信他居然叙事了！,0.45075511,,0.54924489,negative
看完一整个confused…音乐代替台词，,0.49149003,,0.50850997,negative
音乐也缺少一点变化和表现力。,0.49710146,,0.50289854,negative
一方面不吝用快报剪影、造星猎奇等新闻媒介和时髦话题帮助观众从这部出格跳脱的音乐片中抽离出来，,0.582848,,0.417152,positive
比起“歌舞片”更准确是“音乐剧”吧，,0.54696958,,0.45303042,positive
看到了洛杉矶音乐中心WaltDisneyConcertHall，,0.69737301,,0.30262699,positive
对音乐剧还是过敏,0.49660324,,0.50339676,negative
脱口秀音乐剧歌舞传统（叠影）鬼魅傀儡犯罪情/欲……,0.55362661,,0.44637339,positive
他让影像的速度随音乐调整，,0.50434349,,0.49565651,positive
有种廉颇老矣的感觉拉克斯的爱情故事《安妮特》大师晚年拍了一部除了音乐不好其他还说得过去的歌舞片卡维姆文德斯的爱情故事《淹没》大师晚年放弃构造故事情节拍了一部属于纯粹风景片,0.49339424,,0.50660576,negative
稀松平常的音乐和镜头语言是故意为之，,0.42466422,,0.57533578,negative
那个跟我说借鉴（不就是chaoxi）了《教父》《煎饼侠》《买凶拍人》还有《古惑仔》情怀（不就是用了音乐），,0.58267864,,0.41732136,positive
服装家居音乐甚至Steinway都深得我心。,0.53294726,,0.46705274,positive
片尾音乐和BBC的南与北完全是同一个，,0.51809212,,0.48190788,positive
美术、音乐、布景、演技都属上乘，,0.55365082,,0.44634918,positive
复古的调调和服装音乐摄影都很良心，,0.627296,,0.372704,positive
音乐加分，,0.47129162,,0.52870838,negative
背景音乐也很好听。,0.72908753,,0.27091247,positive
而且复古音乐配合各种埋梗。,0.49151318,,0.50848682,negative
80、90年代的欧美音乐又复古又时髦，,0.53721016,,0.46278984,positive
音乐梗和电影梗太多了，,0.58894029,,0.41105971,positive
九十年代流行音乐slay全场！,0.71886932,,0.28113068,positive
每一个配合场景的音乐都好贱啊挺合家欢的三岁的咧咧又没看懂,0.65351632,,0.34648368,positive
音乐选取方面也是不计成本，,0.49107352,,0.50892648,negative
金曲点唱机的音乐风格适合我们这些老网民，,0.58901092,,0.41098908,positive
拳击梦、音乐梦、模特梦、上海梦，,0.50215777,,0.49784223,positive
一颗给音乐，,0.4706435,,0.5293565,negative
情感论坛发帖…搞音乐的、学画画的和学中文的还能怎么谈恋爱？,0.55906249,,0.44093751,positive
服化道音乐美术都很棒，,0.72977126,,0.27022874,positive
啊音乐好好听画面好美配色也极其喜欢诡异的是我居然很喜欢这剧里的渣男和小三还有点讨厌原配是怎么回事只能说看脸让我失去理智看脸让我没有三观看脸让我不辨是非看脸让我颠倒黑白看脸让我指鹿为马看脸让我为虎作伥看脸让我打了五星……,0.43407443,,0.56592557,negative
